Packet #,Jitter(ms),,,,,
25212,1.4707601,320.6566553,553.248,,OK,
25214,1.458321691,321.9284009,564.096,,OK,
25216,1.429844113,320.9257204,574.944,,OK,
25218,1.402806821,321.9229679,585.792,,OK,
25220,1.366658985,321.0985264,585.792,,OK,
25222,1.476539701,317.973776,596.64,,OK,
25224,1.601465748,321.4491324,607.488,,OK,
25226,1.534665104,320.916477,618.336,,OK,
25228,2.004695688,311.8613226,618.336,,OK,
25230,2.512324929,321.9880861,629.184,,OK,
25232,2.446600593,320.5273506,640.032,,OK,
25234,2.972233334,309.6706261,640.032,,OK,
25236,3.144142473,315.3934057,640.032,,OK,
25238,3.164073221,318.8564401,640.032,,OK,
25240,3.15380068,321.8561527,640.032,,OK,
25242,3.040885825,320.5089897,640.032,,OK,
25244,2.867689995,320.7787422,640.032,,OK,
25246,2.697057211,320.6411768,650.88,,OK,
25248,2.62072617,322.1169373,650.88,,OK,
25250,2.520621743,321.097882,650.88,,OK,
25252,2.396192168,321.6276306,650.88,,OK,
25254,2.276382436,321.1483941,661.728,,OK,
25256,2.141087193,321.2600527,661.728,,OK,
25258,2.080436584,320.0893752,661.728,,OK,
25262,2.120396888,317.3695738,661.728,,OK,
25264,2.216640742,321.0298723,661.728,,OK,
25266,2.108242348,320.5476059,672.576,,OK,
25268,2.05608516,319.2738786,672.576,,OK,
25270,2.01281724,317.9100801,672.576,,OK,
25272,2.053138635,320.5680397,672.576,,OK,
25274,1.938507748,320.3489952,672.576,,OK,
25276,1.846131611,320.8094848,683.424,,OK,
25278,1.737521663,320.7011123,683.424,,OK,
25280,1.654894281,321.1165959,683.424,,OK,
25282,1.56794418,321.3802886,683.424,,OK,
25284,1.470114016,321.3829501,694.272,,OK,
25286,1.440053481,320.3938047,694.272,,OK,
25288,1.389397173,321.0233572,705.12,,OK,
25290,1.325501947,321.3904308,715.968,,OK,
25292,1.368132665,319.3828373,726.816,,OK,
25294,1.426694783,321.6879639,737.664,,OK,
25296,1.569185109,317.9814239,726.816,,OK,
25298,1.656154617,320.9421211,726.816,,OK,
25300,1.559718245,320.8289484,694.272,,OK,
25302,1.794849917,315.5071234,694.272,,OK,
25304,2.014663797,320.8189954,694.272,,OK,
25306,1.941569053,321.6641433,705.12,,OK,
25308,1.974647175,319.1933243,705.12,,OK,
25310,1.857760594,319.2977862,705.12,,OK,
25312,1.860093557,321.1928742,715.968,,OK,
25314,1.783811335,321.8324522,715.968,,OK,
25316,1.683132057,322.0053951,726.816,,OK,
25318,1.610842616,321.4788941,726.816,,OK,
25320,1.563299522,320.628741,726.816,,OK,
25322,1.511706989,321.36656,737.664,,OK,
25324,1.422836733,321.4563429,737.664,,OK,
25326,1.3605915,321.0294299,737.664,,OK,
25328,1.284880718,321.1786489,748.512,,OK,
25330,1.230603618,320.7622018,748.512,,OK,
25332,1.179219204,321.1706548,748.512,,OK,
25334,1.244815136,318.9419007,759.36,,OK,
25336,1.298290315,321.0423187,759.36,,OK,
25338,1.268339295,320.2232447,770.208,,OK,
25340,1.273281145,321.5706536,770.208,,OK,
25342,1.314136573,319.6436856,781.056,,OK,
25344,1.370013031,321.8518454,781.056,,OK,
25346,1.463123529,318.9920644,791.904,,OK,
25348,1.845317246,311.4138414,791.904,,OK,
25350,1.815578286,312.7833353,802.752,,OK,
25352,1.963239018,316.9614853,813.6,,OK,
25354,2.174498135,322.3048702,824.448,,OK,
25356,3.754730856,294.8466486,824.448,,OK,
25358,3.899236254,288.7798313,824.448,,OK,
25360,5.694741293,321.4071482,835.296,,OK,
25362,5.366271789,320.967919,813.6,,OK,
25364,5.08764458,321.8761554,781.056,,OK,
25366,4.769807363,321.8739063,748.512,,OK,
25368,4.48242191,321.7022662,715.968,,OK,
25370,4.249676672,320.9437681,661.728,,OK,
25372,4.000015248,321.198862,640.032,,OK,
25374,3.907562768,318.6780864,640.032,,OK,
25376,3.836863497,321.4544609,640.032,,OK,
25378,3.614065501,321.7265564,640.032,,OK,
25382,3.512298879,319.7407569,650.88,,OK,
25384,3.355159915,320.7388323,640.032,,OK,
25386,3.233492573,322.1473148,640.032,,OK,
25388,3.58485569,313.2920123,640.032,,OK,
25390,3.689935612,318.5581468,640.032,,OK,
25392,3.588458727,320.6244522,640.032,,OK,
25394,3.440671396,321.8483137,640.032,,OK,
25396,3.229706087,321.9135401,640.032,,OK,
25398,3.054167554,322.3346297,640.032,,OK,
25400,2.867444616,322.2680291,640.032,,OK,
25402,2.732117675,321.5658156,640.032,,OK,
25404,2.574283223,321.772582,640.032,,OK,
25406,2.564326737,319.3576026,640.032,,OK,
25408,2.544117219,321.598577,640.032,,OK,
25410,2.39638542,321.7789854,640.032,,OK,
25412,2.253105984,321.8828999,640.032,,OK,
25414,2.119997326,321.7595324,640.032,,OK,
25416,2.611195465,311.7803649,650.88,,OK,
25418,2.784966589,317.1718983,661.728,,OK,
25420,2.884133892,321.5435418,672.576,,OK,
25422,2.708970239,321.4620263,683.424,,OK,
25424,2.54155537,321.4923587,694.272,,OK,
25426,6.043243402,262.9237948,694.272,,OK,
25428,5.979261127,267.9433218,694.272,,OK,
25430,6.85361955,247.9743259,705.12,,OK,
25432,7.915538141,271.8186429,715.968,,OK,
25434,8.974829951,296.68285,726.816,,OK,
25436,9.969542836,321.5730861,737.664,,OK,
25438,9.384161346,320.9696471,705.12,,OK,
25440,9.025201596,317.3288418,683.424,,OK,
25442,8.695936704,321.0858051,694.272,,OK,
25444,8.217780132,320.0403736,683.424,,OK,
25446,7.834123332,322.1196449,694.272,,OK,
25448,7.355531034,321.9429983,694.272,,OK,
25450,6.900355615,322.0157227,683.424,,OK,
25452,6.493831729,322.4116961,683.424,,OK,
25454,6.131924781,321.7083756,683.424,,OK,
25456,5.781340086,321.1858059,683.424,,OK,
25458,5.454891546,321.7439693,683.424,,OK,
25460,5.121269783,321.8609127,683.424,,OK,
25462,4.824313262,322.2308781,683.424,,OK,
25464,4.587202975,321.2003294,683.424,,OK,
25466,4.327095754,321.6258169,683.424,,OK,
25468,4.06899929,321.8233692,683.424,,OK,
25470,3.839114932,321.4325197,683.424,,OK,
25472,3.671930103,320.268362,683.424,,OK,
25474,3.590572569,317.8981524,683.424,,OK,
25476,3.561841554,321.0290288,694.272,,OK,
25478,3.406155422,322.0998922,683.424,,OK,
25480,3.195678854,322.1384226,672.576,,OK,
25482,3.04586371,321.339786,683.424,,OK,
25484,2.87900352,320.9636853,694.272,,OK,
25486,2.929899772,317.2703418,705.12,,OK,
25488,2.976483932,320.9455881,715.968,,OK,
25490,2.797385485,321.0564969,726.816,,OK,
25492,2.625291559,321.0126142,737.664,,OK,
25494,2.481690045,321.3402816,737.664,,OK,
25496,2.341230563,321.5746199,748.512,,OK,
25498,2.207446444,321.3739352,748.512,,OK,
25500,2.298343514,317.7121357,748.512,,OK,
25502,2.38581594,321.410038,759.36,,OK,
25504,2.370289736,319.2726413,759.36,,OK,
25506,2.325032898,320.9188217,770.208,,OK,
25508,2.25823987,322.1751661,781.056,,OK,
25510,2.321586405,318.9033817,781.056,,OK,
25512,2.211924679,319.4703804,791.904,,OK,
25514,2.079001185,319.5555292,802.752,,OK,
25516,3.1451395,300.418315,802.752,,OK,
25518,4.948162232,268.4248118,813.6,,OK,
25520,5.077869829,275.4482956,824.448,,OK,
25522,5.240586638,283.1296343,835.296,,OK,
25524,5.379416835,290.5915041,846.144,,OK,
25526,5.406758456,296.4083869,856.992,,OK,
25528,5.210558539,298.6759467,856.992,,OK,
25530,5.061035741,301.4941404,867.84,,OK,
25532,5.160161681,308.1411912,878.688,,OK,
25534,5.284745999,315.294702,889.536,,OK,
25536,5.358693242,321.7626039,900.384,,OK,
25538,5.077650429,320.9005957,911.232,,OK,
25540,4.981844666,317.3558374,922.08,,OK,
25542,4.944275923,321.7365822,932.928,,OK,
25544,4.653990692,321.43687,932.928,,OK,
25546,4.363545662,321.4299998,943.776,,OK,
25548,4.118986885,320.9793946,954.624,,OK,
25550,3.869135316,321.1007563,954.624,,OK,
25552,3.794253122,318.4297361,943.776,,OK,
25554,3.734250601,321.2639489,954.624,,OK,
25558,3.515268327,321.0334147,954.624,,OK,
25560,3.311262654,320.7822371,943.776,,OK,
25562,3.157190238,321.6283411,932.928,,OK,
25564,2.968999417,321.7744782,911.232,,OK,
25566,2.840588259,320.8600573,889.536,,OK,
25568,2.743202993,322.1424813,878.688,,OK,
25570,2.703914862,320.0278884,856.992,,OK,
25572,2.625078683,321.4704244,846.144,,OK,
25574,2.534075633,320.3013946,835.296,,OK,
25576,2.490921726,322.1450077,824.448,,OK,
25578,2.344591493,321.9953697,824.448,,OK,
25580,4.563214455,284.1528108,835.296,,OK,
25582,5.029758447,296.1807291,846.144,,OK,
25584,5.250191246,304.7374123,856.992,,OK,
25586,5.587082126,315.3778577,867.84,,OK,
25588,5.667409389,322.250176,867.84,,OK,
25590,5.406010226,320.7651532,878.688,,OK,
25592,5.130898045,321.7693686,878.688,,OK,
25594,4.818176591,321.6420138,889.536,,OK,
25596,4.548428658,321.1398041,900.384,,OK,
25598,4.298477638,321.6890164,878.688,,OK,
25600,4.106184147,320.4672347,878.688,,OK,
25602,3.881224471,320.974064,889.536,,OK,
25604,3.698226337,321.9273183,889.536,,OK,
25606,3.485164893,322.2165616,889.536,,OK,
25608,3.382354003,320.3763709,878.688,,OK,
25610,3.267096899,321.9146112,867.84,,OK,
25612,3.185930141,319.9461824,867.84,,OK,
25614,3.115528063,322.0056793,867.84,,OK,
25616,2.950049566,321.5378072,867.84,,OK,
25618,2.793001586,321.9750891,856.992,,OK,
25620,2.671475494,321.126505,856.992,,OK,
25622,2.550791283,320.3859769,856.992,,OK,
25624,2.455597321,321.4136648,856.992,,OK,
25626,2.39989912,319.8492387,846.144,,OK,
25628,2.343542918,321.3474386,846.144,,OK,
25630,2.592253993,315.0245184,846.144,,OK,
25632,2.495287674,316.0653113,835.296,,OK,
25634,2.406902951,314.9841792,835.296,,OK,
25636,2.71664226,322.3469111,835.296,,OK,
25638,3.69060325,304.046893,824.448,,OK,
25640,4.595002367,285.8859039,802.752,,OK,
25642,4.809352087,293.9105018,813.6,,OK,
25644,5.020520887,302.0985547,824.448,,OK,
25646,5.113400637,308.6051516,835.296,,OK,
25648,5.359402965,317.6545894,846.144,,OK,
25650,5.26866196,321.5621363,846.144,,OK,
25652,4.960539644,321.9008412,856.992,,OK,
25654,4.692194562,321.2338229,856.992,,OK,
25656,4.467865846,320.1308878,856.992,,OK,
25658,4.254978342,321.1925536,867.84,,OK,
25660,4.019143001,321.6741664,867.84,,OK,
25662,3.77726589,321.5250572,867.84,,OK,
25664,3.544808716,321.4671061,867.84,,OK,
25666,3.337455178,321.239954,867.84,,OK,
25668,3.138006681,321.0936748,878.688,,OK,
25670,2.978259944,321.6757337,878.688,,OK,
25672,2.824211642,321.1622466,878.688,,OK,
25674,2.682250025,321.7150723,867.84,,OK,
25676,2.532772211,322.0056773,867.84,,OK,
25678,2.458362087,320.6634671,867.84,,OK,
25680,2.378114686,321.8378708,878.688,,OK,
25682,2.266663657,321.2429726,889.536,,OK,
25684,2.166843352,321.9125113,900.384,,OK,
25686,2.042460809,322.089234,867.84,,OK,
25688,1.951326897,321.5049158,856.992,,OK,
25690,1.860436202,322.0019916,824.448,,OK,
25692,1.793575711,321.2113232,824.448,,OK,
25694,1.71778218,320.630444,813.6,,OK,
25696,1.68100046,321.7597187,813.6,,OK,
25698,1.605990946,321.2788704,813.6,,OK,
25700,1.522712685,321.5524092,802.752,,OK,
25702,1.476125656,320.775089,802.752,,OK,
25706,1.396422594,320.9759657,791.904,,OK,
25708,1.495809946,317.9893454,791.904,,OK,
25710,1.875689838,310.4154572,791.904,,OK,
25712,2.243685828,318.1790829,802.752,,OK,
25714,2.235286074,320.2883727,813.6,,OK,
25716,2.097121014,320.3130178,802.752,,OK,
25718,2.077545888,322.0969368,802.752,,OK,
25720,1.951692576,322.0330439,802.752,,OK,
25722,2.32992879,314.0295719,791.904,,OK,
25724,2.565927122,320.135474,791.904,,OK,
25726,2.496489247,321.5903951,791.904,,OK,
25728,2.356399231,321.3353461,802.752,,OK,
25730,2.211247606,321.3693193,770.208,,OK,
25732,2.702739533,311.2942009,759.36,,OK,
25734,2.85218166,316.3880144,759.36,,OK,
25736,2.792230778,314.4950469,759.36,,OK,
25738,3.078166889,321.8622554,759.36,,OK,
25740,2.962940736,320.627707,759.36,,OK,
25742,5.601496788,275.4478694,726.816,,OK,
25744,5.767528336,283.705871,726.816,,OK,
25746,5.816367099,290.2548196,726.816,,OK,
25748,6.326548058,304.234082,737.664,,OK,
25750,6.757795902,317.4605956,748.512,,OK,
25752,6.593044248,321.582365,748.512,,OK,
25754,6.229366261,320.8081686,737.664,,OK,
25756,5.882669001,321.4903787,737.664,,OK,
25758,5.551319883,322.0714618,737.664,,OK,
25760,5.209917821,321.9825749,737.664,,OK,
25762,5.028950082,319.6681409,737.664,,OK,
25764,4.858808834,321.974831,737.664,,OK,
25766,4.565506712,321.8088561,737.664,,OK,
25768,4.484289161,318.5428302,737.664,,OK,
25770,4.378061713,321.3274802,748.512,,OK,
25772,4.258286662,318.8658193,748.512,,OK,
25774,4.044395002,319.7018394,737.664,,OK,
25776,3.913307697,321.6488376,748.512,,OK,
25778,3.696054223,322.0860897,759.36,,OK,
25780,3.471811771,321.9779147,759.36,,OK,
25782,3.304876654,321.1770648,770.208,,OK,
25784,3.125150918,320.7477999,781.056,,OK,
25786,2.98023468,321.554291,770.208,,OK,
25788,2.820903075,321.123362,748.512,,OK,
25790,2.664656015,321.4443121,748.512,,OK,
25792,2.520877146,321.8085062,748.512,,OK,
25794,2.365223081,321.8389183,759.36,,OK,
25796,2.229399139,322.0309583,759.36,,OK,
25798,2.091851311,322.0023244,770.208,,OK,
25800,1.99715184,321.4256647,770.208,,OK,
25802,1.881558593,321.5733246,770.208,,OK,
25806,22.97831169,-17.85628356,488.16,,OK,
25808,21.72678703,-20.81020078,488.16,,OK,
25810,21.7740536,-43.29325289,488.16,,OK,
25812,21.56801624,-24.815797,488.16,,OK,
25814,21.52438172,-3.945933111,499.008,,OK,
25816,21.4844111,16.93891867,509.856,,OK,
25818,21.47137184,38.21470156,520.704,,OK,
25820,20.97956109,51.81710144,531.552,,OK,
25822,20.28694838,61.71485922,542.4,,OK,
25824,19.65369916,71.86982011,553.248,,OK,
25826,19.02549183,81.47220189,564.096,,OK,
25828,18.49887195,92.07177567,574.944,,OK,
25830,18.01926107,102.8968736,585.792,,OK,
25832,17.54986999,113.4058773,596.64,,OK,
25834,16.99518941,122.0808581,596.64,,OK,
25836,16.60799256,132.8808979,607.488,,OK,
25838,16.23314902,143.4913938,618.336,,OK,
25840,15.94854176,155.1708266,629.184,,OK,
25842,15.64166682,166.2093693,640.032,,OK,
25844,15.32763132,176.8264682,650.88,,OK,
25846,14.93976179,185.948187,661.728,,OK,
25848,14.61326641,195.6640228,672.576,,OK,
25850,14.17297013,203.2325487,672.576,,OK,
25852,14.01984398,214.9555004,683.424,,OK,
25854,15.58863715,254.0760351,694.272,,OK,
25856,18.32772158,313.4900231,705.12,,OK,
25858,17.63088804,306.3116382,683.424,,OK,
25860,17.48047019,321.5358407,672.576,,OK,
25862,16.4115014,321.1588711,683.424,,OK,
25864,15.40916028,321.5329147,683.424,,OK,
25866,14.48847367,322.2110891,683.424,,OK,
25868,13.64480616,321.2212956,683.424,,OK,
25870,12.9298873,319.0151911,694.272,,OK,
25872,12.221268,320.6071696,705.12,,OK,
25874,11.5343034,321.837004,715.968,,OK,
25876,10.86444665,321.0204086,726.816,,OK,
25878,10.18782921,320.981841,737.664,,OK,
25880,9.616334295,319.9379304,726.816,,OK,
25882,9.154183499,322.159852,726.816,,OK,
25884,8.74039394,319.6263014,715.968,,OK,
25886,8.325768534,321.7326889,715.968,,OK,
25888,7.855389403,320.9329864,715.968,,OK,
25890,7.405358469,321.5878809,726.816,,OK,
25892,7.036278849,320.0877963,715.968,,OK,
25894,6.648670699,320.9223448,715.968,,OK,
25896,6.270579315,321.5215533,715.968,,OK,
25898,5.953438691,320.325224,705.12,,OK,
25900,5.670478439,321.7512987,661.728,,OK,
25902,6.201936183,307.5774963,607.488,,OK,
25904,6.661881213,321.138553,585.792,,OK,
25906,6.246995221,321.1148477,564.096,,OK,
25908,5.861717061,321.032303,564.096,,OK,
25910,5.49948364,320.9663207,574.944,,OK,
25912,5.173787635,321.2546682,585.792,,OK,
25914,8.082802686,269.5366398,596.64,,OK,
25916,9.713518678,303.7108983,607.488,,OK,
25918,10.23851418,321.824345,618.336,,OK,
25920,9.611941999,322.0377043,629.184,,OK,
25922,9.121217312,320.2773573,640.032,,OK,
25924,8.623074049,321.4282824,650.88,,OK,
25926,8.099788421,321.6787864,661.728,,OK,
25928,7.6166177,321.3097296,672.576,,OK,
25930,7.231459469,319.8556436,683.424,,OK,
25932,6.840461558,318.8801507,694.272,,OK,
25934,6.572174835,321.4280247,705.12,,OK,
25936,6.211143026,320.6323588,715.968,,OK,
25938,5.894459337,321.7765628,726.816,,OK,
25940,5.544925559,321.4746439,726.816,,OK,
25944,5.216065149,321.7578029,737.664,,OK,
25946,5.017441945,319.719709,737.664,,OK,
25948,4.822738324,321.621893,748.512,,OK,
25950,4.917931234,315.2760681,759.36,,OK,
25952,5.534835345,300.4876711,715.968,,OK,
25954,5.882883754,311.591281,726.816,,OK,
25956,6.063087463,320.3574241,705.12,,OK,
25958,5.764829684,321.6483871,650.88,,OK,
25960,5.435557829,322.1448671,596.64,,OK,
25962,5.140812145,321.4252402,564.096,,OK,
25964,4.828158074,321.2868932,574.944,,OK,
25966,5.311149882,308.7308662,585.792,,OK,
25968,5.523360132,300.0243523,585.792,,OK,
25970,5.797781749,309.9384583,596.64,,OK,
25972,6.187946515,321.9788763,607.488,,OK,
25974,5.836704038,321.4108094,607.488,,OK,
25976,5.518627411,322.1582874,607.488,,OK,
25978,5.235287635,321.1730964,596.64,,OK,
25980,4.954820415,320.4252843,596.64,,OK,
25982,4.760266243,322.267238,607.488,,OK,
25984,4.540361992,321.0254398,607.488,,OK,
25986,4.325609159,322.1297564,607.488,,OK,
25988,4.075294975,321.8091742,607.488,,OK,
25990,3.977276623,319.3021729,607.488,,OK,
25992,3.838217257,321.0544997,607.488,,OK,
25994,3.618486387,320.7319763,618.336,,OK,
25996,3.444309905,321.563639,618.336,,OK,
25998,3.276513862,320.8040658,618.336,,OK,
26000,3.155558537,322.1452944,618.336,,OK,
26002,2.977722143,321.8351182,618.336,,OK,
26004,2.948658029,319.3224219,618.336,,OK,
26006,2.930832764,321.9858757,629.184,,OK,
26008,2.802337112,321.1109733,629.184,,OK,
26010,2.668814806,320.4449931,629.184,,OK,
26012,2.611340485,322.1942188,629.184,,OK,
26014,2.532238094,320.8485166,629.184,,OK,
26016,2.408518442,321.4012402,640.032,,OK,
26018,2.300283463,322.077999,650.88,,OK,
26020,2.166192017,321.9231787,650.88,,OK,
26022,2.064934343,321.3771094,661.728,,OK,
26024,1.97876703,320.6908521,672.576,,OK,
26026,1.882094493,321.1228586,672.576,,OK,
26028,1.790381622,320.70817,683.424,,OK,
26030,1.682941673,320.7795124,683.424,,OK,
26032,1.642307159,321.8123019,694.272,,OK,
26034,1.725419121,318.8402033,694.272,,OK,
26036,1.779015079,321.4231578,694.272,,OK,
26038,1.670453296,321.3811312,705.12,,OK,
26040,1.583710187,321.0985677,705.12,,OK,
26042,1.589918502,319.4155244,705.12,,OK,
26044,1.649006769,321.9508552,715.968,,OK,
26046,1.573165291,321.5153121,726.816,,OK,
26048,1.527586071,322.3592099,726.816,,OK,
26050,1.467768143,321.7887107,737.664,,OK,
26052,1.414272329,321.1768756,748.512,,OK,
26054,1.332499419,321.2827813,759.36,,OK,
26056,1.258414004,321.4299141,770.208,,OK,
26058,1.19039499,321.6000239,770.208,,OK,
26060,1.11984056,321.5384998,770.208,,OK,
26062,1.053646074,321.5992286,770.208,,OK,
26064,0.997733305,321.7582703,770.208,,OK,
26066,0.949943842,321.9913722,770.208,,OK,
26068,0.969956928,320.721219,770.208,,OK,
26070,0.933564335,320.3335436,770.208,,OK,
26072,0.994082849,322.2354041,770.208,,OK,
26074,0.945603893,322.4538237,781.056,,OK,
26076,0.925425247,321.8310781,781.056,,OK,
26078,0.943647697,320.6140937,781.056,,OK,
26080,0.925177376,321.2622162,781.056,,OK,
26082,0.890056824,321.6254648,781.056,,OK,
26084,0.844076182,321.7798313,791.904,,OK,
26086,0.795481886,321.7132639,791.904,,OK,
26090,0.765812546,322.0340363,791.904,,OK,
26092,0.76926504,321.2129839,791.904,,OK,
26094,0.723670565,321.1732304,802.752,,OK,
26096,0.693086627,321.407558,802.752,,OK,
26098,0.67026856,321.7355556,802.752,,OK,
26100,0.64330299,321.974375,813.6,,OK,
26102,0.629988956,321.5440966,813.6,,OK,
26104,0.870177799,317.0710861,824.448,,OK,
26106,0.85901234,316.3795557,813.6,,OK,
26108,1.058888478,320.4365862,824.448,,OK,
26110,1.022482045,320.9129718,824.448,,OK,
26112,1.180505668,317.3621118,813.6,,OK,
26114,1.803888633,306.2074787,791.904,,OK,
26116,2.627785961,321.1937246,770.208,,OK,
26118,2.556559908,319.7055554,748.512,,OK,
26120,2.626601414,316.0283314,705.12,,OK,
26122,2.818268069,321.7215993,715.968,,OK,
26124,2.903797634,317.5348582,705.12,,OK,
26126,2.78242133,318.496635,705.12,,OK,
26128,2.743673615,320.6590929,705.12,,OK,
26130,2.603261945,321.1561798,705.12,,OK,
26132,2.445782705,321.0725857,705.12,,OK,
26134,2.314183168,320.7323956,705.12,,OK,
26136,2.210741102,320.0732854,705.12,,OK,
26138,2.112389901,320.7104073,705.12,,OK,
26140,2.032528102,319.8758062,705.12,,OK,
26142,2.566985422,309.291961,694.272,,OK,
26144,2.918474451,317.4827709,694.272,,OK,
26146,3.000194617,313.2567738,694.272,,OK,
26148,2.853980759,313.9175467,694.272,,OK,
26150,3.126127642,321.1258776,694.272,,OK,
26152,2.931482547,321.1140714,694.272,,OK,
26154,2.781283818,321.6423743,694.272,,OK,
26156,3.008787461,315.2210322,705.12,,OK,
26158,3.210138731,321.45144,715.968,,OK,
26160,3.11343513,319.7885589,715.968,,OK,
26162,2.986228865,320.8666938,726.816,,OK,
26164,2.821671575,321.220006,705.12,,OK,
26166,2.668173442,321.5857074,694.272,,OK,
26168,2.521610879,321.9088799,661.728,,OK,
26170,2.364530053,321.9005622,661.728,,OK,
26172,2.224499953,321.7765138,661.728,,OK,
26174,2.102502616,321.5039712,672.576,,OK,
